GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9500000US2311130|School Administrative District 28, ME|2311130|2018-2022|101|1515|308|1270|207|83.8|12|240|206|15.8|11.8|0|15||1.8|185|200|12.2|12.1|0|15||1.8|20|28|1.3|1.9|0|15||1.8|40|44|2.6|2.9|0|15||1.8|0|15||1.8|0|15||1.8
9700000US2311160|School Administrative District 29, ME|2311160|2018-2022|101|1320|212|1285|212|97.3|2|30|22|2.3|1.7|0|15||2.1|25|21|1.9|1.7|0|15||2.1|4|5|0.3|0.4|0|15||2.1|0|15||2.1|0|15||2.1|0|15||2.1|0|15||2.1
9700000US2311220|School Administrative District 30, ME|2311220|2018-2022|101|280|67|270|67|96.4|5.2|10|12|3.6|5.2|0|11||9.3|0|11||9.3|0|11||9.3|0|11||9.3|0|11||9.3|10|12|3.6|5.2|0|11||9.3|0|11||9.3|0|11||9.3
9700000US2311250|School Administrative District 31, ME|2311250|2018-2022|101|465|127|455|126|97.8|3.4|15|12|3.2|3|0|11||5.7|10|11|2.2|2.7|0|11||5.7|4|3|0.9|1.8|0|11||5.7|0|11||5.7|0|11||5.7|0|11||5.7|0|11||5.7
9700000US2311280|School Administrative District 32, ME|2311280|2018-2022|101|230|75|225|76|97.8|2.8|4|6|1.7|3.2|0|11||11.3|0|11||11.3|0|11||11.3|4|6|1.7|3.2|0|11||11.3|0|11||11.3|0|11||11.3|0|11||11.3|0|11||11.3
9700000US2311310|School Administrative District 33, ME|2311310|2018-2022|101|175|54|160|54|91.4|9.5|20|14|11.4|9.4|4|4|2.3|3.6|0|11||14.5|0|11||14.5|20|14|11.4|9.4|4|4|2.3|3.6|0|11||14.5|0|11||14.5|0|11||14.5|0|11||14.5
9700000US2311370|School Administrative District 35, ME|2311370|2018-2022|101|2410|425|2410|425|100|1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1|0|17||1.1
9700000US2311430|School Administrative District 37, ME|2311430|2018-2022|101|700|146|660|133|94.3|4.3|40|33|5.7|4.3|15|12|2.1|2.1|35|32|5|4.2|15|12|2.1|2.1|0|11||3.8|0|11||3.8|4|6|0.6|1|0|11||3.8|0|11||3.8|0|11||3.8
9700000US2311550|School Administrative District 40, ME|2311550|2018-2022|101|1885|297|1865|299|98.9|1.1|20|19|1.1|1.1|0|17||1.4|4|5|0.2|0.3|0|17||1.4|20|18|1.1|1|0|17||1.4|0|17||1.4|0|17||1.4|0|17||1.4|0|17||1.4
9700000US2311580|School Administrative District 41, ME|2311580|2018-2022|101|695|173|660|168|95|7.7|35|54|5|7.7|0|11||3.9|0|11||3.9|0|11||3.9|35|54|5|7.7|0|11||3.9|0|11||3.9|0|11||3.9|0|11||3.9|0|11||3.9
9700000US2311610|School Administrative District 42, ME|2311610|2018-2022|101|325|129|325|129|100|8.1|4|4|1.2|3.1|0|11||8.1|4|2|1.2|3.6|0|11||8.1|4|3|1.2|3.6|0|11||8.1|0|11||8.1|0|11||8.1|0|11||8.1|0|11||8.1
