GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9500000US3304080|Kensington School District, NH|3304080|2018-2022|101|290|47|285|48|98.3|2.6|4|4|1.4|1.8|0|12||10.6|4|4|1.4|1.8|0|12||10.6|0|12||10.6|0|12||10.6|0|12||10.6|0|12||10.6|0|12||10.6|0|12||10.6
9700000US3304140|Laconia School District, NH|3304140|2018-2022|101|2510|352|2310|319|92|6.2|205|165|8.2|6.2|20|39|0.8|1.6|4|11|0.2|0.5|0|19||1.3|145|149|5.8|5.7|20|39|0.8|1.6|4|11|0.2|0.5|0|19||1.3|45|76|1.8|3|0|19||1.3
9500000US3304150|Lafayette Regional School District, NH|3304150|2018-2022|101|225|86|220|87|97.8|4.7|4|4|1.8|3.4|0|12||13.4|4|4|1.8|3.4|0|12||13.4|0|12||13.4|0|12||13.4|0|12||13.4|0|12||13.4|0|12||13.4|0|12||13.4
9700000US3304230|Lebanon School District, NH|3304230|2018-2022|101|1545|307|1410|320|91.3|6|135|88|8.7|6|30|34|1.9|2.2|0|19||2.1|0|19||2.1|80|71|5.2|4.7|15|29|1|1.9|55|42|3.6|3|10|19|0.6|1.3|0|19||2.1|0|19||2.1
9700000US3304260|Lincoln-Woodstock School District, NH|3304260|2018-2022|101|455|114|305|97|67|14.5|150|79|33|14.5|0|12||6.9|45|39|9.9|8.6|0|12||6.9|0|12||6.9|0|12||6.9|110|68|24.2|13.7|0|12||6.9|0|12||6.9|0|12||6.9
9700000US3304290|Lisbon Regional School District, NH|3304290|2018-2022|101|385|131|385|131|100|8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1|0|12||8.1
9700000US3304350|Litchfield School District, NH|3304350|2018-2022|101|1670|201|1635|198|97.9|2.6|35|43|2.1|2.6|0|17||1.9|15|30|0.9|1.8|0|17||1.9|20|32|1.2|1.9|0|17||1.9|0|17||1.9|0|17||1.9|0|17||1.9|0|17||1.9
9700000US3304410|Londonderry School District, NH|3304410|2018-2022|101|4395|424|4235|407|96.4|2.3|160|105|3.6|2.3|30|44|0.7|1|55|81|1.3|1.8|30|44|0.7|1|75|61|1.7|1.4|0|22||0.7|30|37|0.7|0.9|0|22||0.7|0|22||0.7|0|22||0.7
9500000US3304500|Lyme School District, NH|3304500|2018-2022|101|260|52|255|52|98.1|2.6|4|6|1.5|2.4|0|12||11.7|0|12||11.7|0|12||11.7|0|12||11.7|0|12||11.7|4|6|1.5|2.4|0|12||11.7|0|12||11.7|0|12||11.7
9500000US3304560|Madison School District, NH|3304560|2018-2022|101|555|188|555|188|100|5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7|0|12||5.7
