GeoId|Geography|LEAID|Year|Iteration|CDP02_53est|CDP02_53moe|CDP02_54est|CDP02_54moe|CDP02_54pct|CDP02_54pctmoe|CDP02_55est|CDP02_55moe|CDP02_55pct|CDP02_55pctmoe|CDP02_56est|CDP02_56moe|CDP02_56pct|CDP02_56pctmoe|CDP02_57est|CDP02_57moe|CDP02_57pct|CDP02_57pctmoe|CDP02_58est|CDP02_58moe|CDP02_58pct|CDP02_58pctmoe|CDP02_59est|CDP02_59moe|CDP02_59pct|CDP02_59pctmoe|CDP02_60est|CDP02_60moe|CDP02_60pct|CDP02_60pctmoe|CDP02_61est|CDP02_61moe|CDP02_61pct|CDP02_61pctmoe|CDP02_62est|CDP02_62moe|CDP02_62pct|CDP02_62pctmoe|CDP02_63est|CDP02_63moe|CDP02_63pct|CDP02_63pctmoe|CDP02_64est|CDP02_64moe|CDP02_64pct|CDP02_64pctmoe
9700000US2501650|Abington School District, MA|2501650|2018-2022|101|2965|443|2700|472|91.1|5.5|265|157|8.9|5.5|25|38|0.8|1.3|4|8|0.1|0.3|4|8|0.1|0.3|260|157|8.8|5.5|25|37|0.8|1.3|0|21||1.4|0|21||1.4|0|21||1.4|0|21||1.4
9700000US2501710|Acton-Boxborough Regional School District, MA|2501710|2018-2022|101|6250|522|4395|452|70.3|7.5|1855|550|29.7|7.5|210|192|3.4|3|110|81|1.8|1.3|40|59|0.6|0.9|650|320|10.4|4.9|125|176|2|2.8|720|183|11.5|2.8|50|44|0.8|0.7|375|490|6|7.6|0|25||0.7
9500000US2501740|Acushnet School District, MA|2501740|2018-2022|101|1555|236|1325|256|85.2|10.2|225|162|14.5|10.1|50|68|3.2|4.4|45|67|2.9|4.3|40|67|2.6|4.3|185|152|11.9|9.5|4|12|0.3|1|0|21||2.7|0|21||2.7|0|21||2.7|0|21||2.7
9700000US2501800|Agawam School District, MA|2501800|2018-2022|101|3870|458|3335|513|86.2|6|535|222|13.8|6|55|45|1.4|1.2|45|42|1.2|1.1|15|29|0.4|0.8|455|214|11.8|5.7|30|34|0.8|0.9|25|33|0.6|0.8|4|13|0.1|0.4|15|20|0.4|0.6|0|25||1.1
9700000US2501860|Amesbury School District, MA|2501860|2018-2022|101|2555|337|2425|317|94.9|3.6|135|96|5.3|3.6|4|10|0.2|0.5|65|75|2.5|2.9|4|10|0.2|0.5|60|59|2.3|2.2|0|21||1.6|4|11|0.2|0.6|0|21||1.6|0|21||1.6|0|21||1.6
9500000US2501890|Amherst School District, MA|2501890|2018-2022|101|2370|286|2090|274|88.2|4.4|280|108|11.8|4.4|40|39|1.7|1.7|125|87|5.3|3.6|4|4|0.2|0.3|55|41|2.3|1.8|0|29||1.8|100|65|4.2|2.7|40|40|1.7|1.7|0|29||1.8|0|29||1.8
9600000US2501920|Amherst-Pelham School District, MA|2501920|2018-2022|101|3005|320|2700|315|89.9|3.5|305|107|10.1|3.5|50|40|1.7|1.4|150|88|5|2.9|10|15|0.3|0.5|55|41|1.8|1.4|0|29||1.4|100|65|3.3|2.2|40|40|1.3|1.4|4|6|0.1|0.2|0|29||1.4
9700000US2501950|Andover School District, MA|2501950|2018-2022|101|6945|462|5685|498|81.9|3.6|1260|244|18.1|3.6|175|150|2.5|2.1|465|231|6.7|3.3|115|147|1.7|2.1|320|130|4.6|1.9|10|20|0.1|0.3|395|125|5.7|1.8|50|36|0.7|0.5|80|117|1.2|1.7|0|29||0.6
9700000US2501980|Arlington School District, MA|2501980|2018-2022|101|7420|608|5950|682|80.2|4.1|1470|263|19.8|4.1|210|122|2.8|1.7|150|119|2|1.6|10|17|0.1|0.2|665|196|9|2.8|75|61|1|0.8|570|185|7.7|2.6|120|97|1.6|1.3|85|86|1.1|1.2|0|29||0.6
9700000US2502040|Ashburnham-Westminster School District, MA|2502040|2018-2022|101|2430|334|2365|343|97.3|3.2|65|79|2.7|3.2|4|2|0.2|0.4|20|32|0.8|1.3|0|21||1.7|45|72|1.9|3|4|2|0.2|0.4|0|21||1.7|0|21||1.7|0|21||1.7|0|21||1.7
9700000US2502100|Ashland School District, MA|2502100|2018-2022|101|2800|401|1880|343|67.1|8.4|925|283|33|8.5|205|142|7.3|4.8|160|145|5.7|5|65|105|2.3|3.7|520|228|18.6|7.2|60|60|2.1|2.1|230|104|8.2|3.8|65|61|2.3|2.2|10|22|0.4|0.8|10|22|0.4|0.8
9700000US2502160|Athol-Royalston School District, MA|2502160|2018-2022|101|2120|319|2005|324|94.6|4|115|84|5.4|4|15|22|0.7|1.1|95|84|4.5|4|15|22|0.7|1.1|10|13|0.5|0.6|0|21||2|0|21||2|0|21||2|10|18|0.5|0.8|0|21||2
9700000US2502190|Attleboro School District, MA|2502190|2018-2022|101|7050|672|6190|698|87.8|4.4|860|310|12.2|4.4|155|118|2.2|1.7|450|263|6.4|3.7|135|110|1.9|1.6|305|127|4.3|1.8|0|29||0.6|20|28|0.3|0.4|20|28|0.3|0.4|85|113|1.2|1.6|4|6|0.1|0.1
9700000US2502220|Auburn School District, MA|2502220|2018-2022|101|2825|308|2610|350|92.4|4.7|215|127|7.6|4.7|25|31|0.9|1.1|20|25|0.7|0.9|0|21||1.5|80|73|2.8|2.7|15|29|0.5|1.1|75|67|2.7|2.3|4|12|0.1|0.5|40|62|1.4|2.2|0|21||1.5
9700000US2502250|Avon School District, MA|2502250|2018-2022|101|755|155|610|155|80.8|13.1|145|107|19.2|13.1|40|46|5.3|6|4|3|0.5|1.6|0|14||5.5|95|95|12.6|12|0|14||5.5|25|36|3.3|4.8|25|36|3.3|4.8|20|40|2.6|5.5|15|27|2|3.6
9700000US2500542|Ayer-Shirley School District, MA|2500542|2018-2022|101|2010|363|1875|364|93.3|5.9|135|119|6.7|5.9|80|109|4|5.4|80|109|4|5.4|80|109|4|5.4|30|43|1.5|2.2|0|21||2.1|10|17|0.5|0.8|0|21||2.1|20|30|1|1.6|0|21||2.1
9700000US2502310|Barnstable School District, MA|2502310|2018-2022|101|6940|672|5015|730|72.3|6.9|1925|492|27.7|6.9|175|103|2.5|1.5|605|242|8.7|3.6|15|25|0.2|0.4|1160|431|16.7|5.8|160|108|2.3|1.6|40|61|0.6|0.9|0|29||0.6|120|118|1.7|1.7|0|29||0.6
9700000US2502400|Bedford School District, MA|2502400|2018-2022|101|2840|373|2315|404|81.5|8.4|525|239|18.5|8.4|145|135|5.1|4.9|10|20|0.4|0.7|0|21||1.5|190|197|6.7|6.7|0|21||1.5|250|133|8.8|4.8|70|77|2.5|2.8|75|111|2.6|4|75|111|2.6|4
9700000US2502430|Belchertown School District, MA|2502430|2018-2022|101|2115|368|1810|355|85.6|8.5|305|190|14.4|8.5|25|39|1.2|1.9|160|133|7.6|6.2|25|39|1.2|1.9|60|70|2.8|3.3|0|21||2|90|94|4.3|4.5|0|21||2|0|21||2|0|21||2
9700000US2502460|Bellingham School District, MA|2502460|2018-2022|101|3085|469|2990|493|96.9|3|90|88|2.9|3|10|17|0.3|0.6|45|56|1.5|1.9|10|17|0.3|0.6|25|41|0.8|1.3|0|21||1.4|25|43|0.8|1.4|0|21||1.4|0|21||1.4|0|21||1.4
9700000US2502490|Belmont School District, MA|2502490|2018-2022|101|5345|371|3755|320|70.3|4.4|1590|276|29.7|4.4|290|118|5.4|2.2|275|155|5.1|2.8|0|25||0.8|575|148|10.8|2.6|90|77|1.7|1.5|675|173|12.6|3.1|175|89|3.3|1.6|65|44|1.2|0.8|20|30|0.4|0.6
9500000US2502520|Berkley School District, MA|2502520|2018-2022|101|1195|269|1195|270|100|3.5|4|6|0.3|0.8|0|19||3.5|4|6|0.3|0.8|0|19||3.5|0|19||3.5|0|19||3.5|0|19||3.5|0|19||3.5|0|19||3.5|0|19||3.5
9700000US2502530|Berkshire Hills School District, MA|2502530|2018-2022|101|1230|223|1175|216|95.5|3.1|55|39|4.5|3.1|15|24|1.2|1.9|35|33|2.8|2.6|15|24|1.2|1.9|15|18|1.2|1.6|0|21||3.4|4|4|0.3|0.5|0|21||3.4|4|9|0.3|0.7|0|21||3.4
9700000US2502580|Berlin-Boylston School District, MA|2502580|2018-2022|101|1230|194|1145|214|93.1|6.4|90|75|7.3|6.2|0|19||3.4|30|37|2.4|3.1|0|19||3.4|30|28|2.4|2.4|0|19||3.4|30|44|2.4|3.6|0|19||3.4|0|19||3.4|0|19||3.4
9700000US2502640|Beverly School District, MA|2502640|2018-2022|101|5840|651|4825|648|82.6|5.3|1015|317|17.4|5.3|150|106|2.6|1.8|290|239|5|3.9|0|29||0.7|395|179|6.8|3.3|40|50|0.7|0.9|125|95|2.1|1.6|70|69|1.2|1.2|205|182|3.5|3.1|40|68|0.7|1.2
9700000US2502670|Billerica School District, MA|2502670|2018-2022|101|6130|570|5520|609|90|4.2|610|253|10|4.2|85|104|1.4|1.7|20|28|0.3|0.5|4|9|0.1|0.2|560|246|9.1|4|80|102|1.3|1.7|25|44|0.4|0.7|0|29||0.7|0|29||0.7|0|29||0.7
9700000US2502715|Blackstone-Millville School District, MA|2502715|2018-2022|101|2090|334|1975|314|94.5|4.5|115|96|5.5|4.5|0|21||2|75|82|3.6|3.8|0|21||2|20|35|1|1.7|0|21||2|0|21||2|0|21||2|20|28|1|1.4|0|21||2
9700000US2502790|Boston School District, MA|2502790|2018-2022|101|76560|1088|44650|1376|58.3|1.7|31910|1454|41.7|1.7|7955|1020|10.4|1.3|19570|1063|25.6|1.2|4875|782|6.4|1|7000|748|9.1|1|1485|380|1.9|0.5|3215|426|4.2|0.6|1120|348|1.5|0.5|2125|691|2.8|0.9|470|364|0.6|0.5
9700000US2502820|Bourne School District, MA|2502820|2018-2022|101|2755|438|2620|444|95.1|2.4|135|62|4.9|2.4|15|19|0.5|0.7|25|33|0.9|1.3|0|25||1.5|80|57|2.9|2.2|15|19|0.5|0.7|30|34|1.1|1.3|0|25||1.5|0|25||1.5|0|25||1.5
9500000US2502880|Boxford School District, MA|2502880|2018-2022|101|1725|248|1560|300|90.4|9.1|170|154|9.9|9.1|30|52|1.7|3|30|52|1.7|3|30|52|1.7|3|120|146|7|8.7|0|19||2.4|15|22|0.9|1.3|0|19||2.4|0|19||2.4|0|19||2.4
9700000US2502940|Braintree School District, MA|2502940|2018-2022|101|6735|484|5085|497|75.5|4.5|1650|315|24.5|4.5|280|181|4.2|2.6|65|54|1|0.8|0|29||0.6|420|166|6.2|2.5|30|48|0.4|0.7|1135|257|16.9|3.7|210|168|3.1|2.5|35|53|0.5|0.8|35|53|0.5|0.8
9500000US2502970|Brewster School District, MA|2502970|2018-2022|101|1335|294|1235|310|92.5|7.5|100|96|7.5|7.5|15|34|1.1|2.6|55|66|4.1|5|15|34|1.1|2.6|45|67|3.4|5.2|0|21||3.1|0|21||3.1|0|21||3.1|0|21||3.1|0|21||3.1
9700000US2503030|Bridgewater-Raynham School District, MA|2503030|2018-2022|101|6525|543|6040|529|92.6|3.6|490|243|7.5|3.6|130|149|2|2.3|190|156|2.9|2.4|120|148|1.8|2.2|250|177|3.8|2.6|10|20|0.2|0.3|0|29||0.6|0|29||0.6|50|62|0.8|1|0|29||0.6
9700000US2503090|Brockton School District, MA|2503090|2018-2022|101|20115|649|11335|927|56.4|4.2|8785|876|43.7|4.2|1440|368|7.2|1.8|1740|423|8.7|2.1|420|186|2.1|0.9|6790|741|33.8|3.6|955|312|4.7|1.6|205|110|1|0.5|40|39|0.2|0.2|45|53|0.2|0.3|25|33|0.1|0.2
