YearID,dstid,LEANM,Language*,StudentCount**,,*Home Language codes are based on the ISO 639-2 codes ,,,,
2025,9,Allenstown,Bambara,1,,**Counts are as of 10/1/24,,,,
2025,9,Allenstown,Bosnian,4,,,,,,
2025,9,Allenstown,Chinese,1,,,,,,
2025,9,Allenstown,Chinese: Gan,1,,,,,,
2025,9,Allenstown,Chinese: Hakka,1,,,,,,
2025,9,Allenstown,Chinese: Mandarin,1,,,,,,
2025,9,Allenstown,"Chinese: Min Bei (Northern Min, Min Pei)",1,,,,,,
2025,9,Allenstown,Chinese: Min Dong (Area from Fu'an in northeastern,1,,,,,,
2025,9,Allenstown,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",1,,,,,,
2025,9,Allenstown,Chinese: Wu,1,,,,,,
2025,9,Allenstown,Chinese: Xiang (Hunan),1,,,,,,
2025,9,Allenstown,Chinese: Yue (Cantonese),1,,,,,,
2025,9,Allenstown,"Fugianese - See Chinese, Min Dong",1,,,,,,
2025,9,Allenstown,Kenyan - See Swahili,1,,,,,,
2025,9,Allenstown,Kiswahili - See Swahili,1,,,,,,
2025,9,Allenstown,Mandarin - see Chinese; Mandarin,1,,,,,,
2025,9,Allenstown,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,9,Allenstown,"Swahili (Kiswahili, Kisuaheli, Suahili)",1,,,,,,
2025,9,Allenstown,"Taiwanese - See Chinese, Min Nan",1,,,,,,
2025,9,Allenstown,Tanzania - See Swahili,1,,,,,,
2025,17,Amherst,Chinese,1,,,,,,
2025,17,Amherst,Chinese: Gan,1,,,,,,
2025,17,Amherst,Chinese: Hakka,1,,,,,,
2025,17,Amherst,Chinese: Mandarin,1,,,,,,
2025,17,Amherst,"Chinese: Min Bei (Northern Min, Min Pei)",1,,,,,,
2025,17,Amherst,Chinese: Min Dong (Area from Fu'an in northeastern,1,,,,,,
2025,17,Amherst,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",1,,,,,,
2025,17,Amherst,Chinese: Wu,1,,,,,,
2025,17,Amherst,Chinese: Xiang (Hunan),1,,,,,,
2025,17,Amherst,Chinese: Yue (Cantonese),1,,,,,,
2025,17,Amherst,"Fugianese - See Chinese, Min Dong",1,,,,,,
2025,17,Amherst,Mandarin - see Chinese; Mandarin,1,,,,,,
2025,17,Amherst,Nepalese - See Nepali,1,,,,,,
2025,17,Amherst,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",1,,,,,,
2025,17,Amherst,Portuguese (Português),2,,,,,,
2025,17,Amherst,Russian (Russki),1,,,,,,
2025,17,Amherst,"Spanish (Espanol, Castellano, Castilian)",7,,,,,,
2025,17,Amherst,"Taiwanese - See Chinese, Min Nan",1,,,,,,
2025,17,Amherst,"Telugu (Telegu, Andhra, Gentoo, Tailangi, Telangir",1,,,,,,
2025,23,Ashland,Gujarati,1,,,,,,
2025,23,Ashland,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,29,Auburn,Arabic (Macrolanguage - contains 30 individual lan,2,,,,,,
2025,29,Auburn,Bosnian,2,,,,,,
2025,29,Auburn,Chinese,1,,,,,,
2025,29,Auburn,Chinese: Gan,1,,,,,,
2025,29,Auburn,Chinese: Hakka,1,,,,,,
2025,29,Auburn,Chinese: Mandarin,1,,,,,,
2025,29,Auburn,"Chinese: Min Bei (Northern Min, Min Pei)",1,,,,,,
2025,29,Auburn,Chinese: Min Dong (Area from Fu'an in northeastern,1,,,,,,
2025,29,Auburn,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",1,,,,,,
2025,29,Auburn,Chinese: Wu,1,,,,,,
2025,29,Auburn,Chinese: Xiang (Hunan),1,,,,,,
2025,29,Auburn,Chinese: Yue (Cantonese),1,,,,,,
2025,29,Auburn,English,2,,,,,,
2025,29,Auburn,English Non-US,2,,,,,,
2025,29,Auburn,"Fugianese - See Chinese, Min Dong",1,,,,,,
2025,29,Auburn,Lebanese - See Arabic; North Levantine Spoken,2,,,,,,
2025,29,Auburn,Mandarin - see Chinese; Mandarin,1,,,,,,
2025,29,Auburn,Portuguese (Português),1,,,,,,
2025,29,Auburn,"Spanish (Espanol, Castellano, Castilian)",2,,,,,,
2025,29,Auburn,"Sudanese - See Arabic, Sudanese Spoken",2,,,,,,
2025,29,Auburn,"Taiwanese - See Chinese, Min Nan",1,,,,,,
2025,29,Auburn,Ukrainian,1,,,,,,
2025,29,Auburn,"Vietnamese (Kinh, Gin, Jing, Ching, Viet, Annamese",1,,,,,,
2025,33,Barrington,Italian,2,,,,,,
2025,33,Barrington,Lao (Laotian Tai; Laotian; Phou Lao; Eastern Thai,1,,,,,,
2025,33,Barrington,Nepalese - See Nepali,1,,,,,,
2025,33,Barrington,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",1,,,,,,
2025,33,Barrington,Portuguese (Português),2,,,,,,
2025,33,Barrington,"Spanish (Espanol, Castellano, Castilian)",2,,,,,,
2025,33,Barrington,Tagalog,1,,,,,,
2025,33,Barrington,Ukrainian,1,,,,,,
2025,41,Bedford,Afrikaans,1,,,,,,
2025,41,Bedford,Akposso - See French,1,,,,,,
2025,41,Bedford,Albanian,1,,,,,,
2025,41,Bedford,Arabic (Macrolanguage - contains 30 individual lan,4,,,,,,
2025,41,Bedford,Bosnian,5,,,,,,
2025,41,Bedford,Chinese,8,,,,,,
2025,41,Bedford,Chinese: Gan,8,,,,,,
2025,41,Bedford,Chinese: Hakka,8,,,,,,
2025,41,Bedford,Chinese: Mandarin,8,,,,,,
2025,41,Bedford,"Chinese: Min Bei (Northern Min, Min Pei)",8,,,,,,
2025,41,Bedford,Chinese: Min Dong (Area from Fu'an in northeastern,8,,,,,,
2025,41,Bedford,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",8,,,,,,
2025,41,Bedford,Chinese: Wu,8,,,,,,
2025,41,Bedford,Chinese: Xiang (Hunan),8,,,,,,
2025,41,Bedford,Chinese: Yue (Cantonese),8,,,,,,
2025,41,Bedford,Croatian,2,,,,,,
2025,41,Bedford,Filipino (Pilipino),2,,,,,,
2025,41,Bedford,French,1,,,,,,
2025,41,Bedford,"Fugianese - See Chinese, Min Dong",8,,,,,,
2025,41,Bedford,Haitian - See Haitian Creole French,1,,,,,,
2025,41,Bedford,Haitian Creole French (Kreyol; Aiysyen),1,,,,,,
2025,41,Bedford,Hebrew,2,,,,,,
2025,41,Bedford,Hindi,1,,,,,,
2025,41,Bedford,Indic languages,1,,,,,,
2025,41,Bedford,"Kazakh (Kazak, Kaisak, Kosach, Qazaq)",1,,,,,,
2025,41,Bedford,Lebanese - See Arabic; North Levantine Spoken,4,,,,,,
2025,41,Bedford,Malayalam (Alealum; Malayalani; Malayali; Malean,1,,,,,,
2025,41,Bedford,Mandarin - see Chinese; Mandarin,8,,,,,,
2025,41,Bedford,Nepalese - See Nepali,2,,,,,,
2025,41,Bedford,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",2,,,,,,
2025,41,Bedford,Pakistani - See Panjabi,7,,,,,,
2025,41,Bedford,Pamjarbi - See Panjabi,1,,,,,,
2025,41,Bedford,"Panjabi, Eastern (Punjabi, Gurmukhi, Gurumukhi)",1,,,,,,
2025,41,Bedford,"Panjabi, Mirpur (Mirpuri)",1,,,,,,
2025,41,Bedford,"Panjabi, Western (Western Punjabi, Lahnda, Lahanda",1,,,,,,
2025,41,Bedford,"Polish (Polski, Polnisch)",2,,,,,,
2025,41,Bedford,Portuguese (Português),4,,,,,,
2025,41,Bedford,Punjabi - See Panjabi,1,,,,,,
2025,41,Bedford,Russian (Russki),6,,,,,,
2025,41,Bedford,South African - See Afrikaans,1,,,,,,
2025,41,Bedford,"Spanish (Espanol, Castellano, Castilian)",7,,,,,,
2025,41,Bedford,"Sudanese - See Arabic, Sudanese Spoken",4,,,,,,
2025,41,Bedford,Tagalog,1,,,,,,
2025,41,Bedford,"Taiwanese - See Chinese, Min Nan",8,,,,,,
2025,41,Bedford,"Tamil (Tamalsan, Tambul, Tamili, Tamal, Damulian)",3,,,,,,
2025,41,Bedford,"Telugu (Telegu, Andhra, Gentoo, Tailangi, Telangir",2,,,,,,
2025,41,Bedford,Turkish (Anatolian),14,,,,,,
2025,41,Bedford,Ukrainian,8,,,,,,
2025,41,Bedford,Urdu,7,,,,,,
2025,41,Bedford,"Vietnamese (Kinh, Gin, Jing, Ching, Viet, Annamese",3,,,,,,
2025,51,Berlin,Gujarati,3,,,,,,
2025,51,Berlin,"Spanish (Espanol, Castellano, Castilian)",4,,,,,,
2025,51,Berlin,Tagalog,1,,,,,,
2025,57,Bow,Albanian,1,,,,,,
2025,57,Bow,Armenian,1,,,,,,
2025,57,Bow,Bosnian,4,,,,,,
2025,57,Bow,Kinyarwanda,4,,,,,,
2025,57,Bow,Kinyarwanda - see Rwanda,4,,,,,,
2025,57,Bow,"Rwanda (Ruanda, Kinyarwanda, Ikinyarwanda, Orunyar",4,,,,,,
2025,57,Bow,"Spanish (Espanol, Castellano, Castilian)",3,,,,,,
2025,63,Brentwood,Russian (Russki),1,,,,,,
2025,71,Brookline,Albanian,1,,,,,,
2025,71,Brookline,Arabic (Macrolanguage - contains 30 individual lan,1,,,,,,
2025,71,Brookline,Cambodian -  see KHMER,1,,,,,,
2025,71,Brookline,Central Khmer,1,,,,,,
2025,71,Brookline,Chinese,1,,,,,,
2025,71,Brookline,Chinese: Gan,1,,,,,,
2025,71,Brookline,Chinese: Hakka,1,,,,,,
2025,71,Brookline,Chinese: Mandarin,1,,,,,,
2025,71,Brookline,"Chinese: Min Bei (Northern Min, Min Pei)",1,,,,,,
2025,71,Brookline,Chinese: Min Dong (Area from Fu'an in northeastern,1,,,,,,
2025,71,Brookline,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",1,,,,,,
2025,71,Brookline,Chinese: Wu,1,,,,,,
2025,71,Brookline,Chinese: Xiang (Hunan),1,,,,,,
2025,71,Brookline,Chinese: Yue (Cantonese),1,,,,,,
2025,71,Brookline,"Fugianese - See Chinese, Min Dong",1,,,,,,
2025,71,Brookline,Hungarian (Magyar),1,,,,,,
2025,71,Brookline,Italian,2,,,,,,
2025,71,Brookline,Khmer (Cambodian),1,,,,,,
2025,71,Brookline,Lebanese - See Arabic; North Levantine Spoken,1,,,,,,
2025,71,Brookline,Mandarin - see Chinese; Mandarin,1,,,,,,
2025,71,Brookline,"Romanian (Rumanian, Moldavian, Daco-Rumanian)",1,,,,,,
2025,71,Brookline,Romanian; Moldavian; Moldovan,1,,,,,,
2025,71,Brookline,Russian (Russki),1,,,,,,
2025,71,Brookline,"Spanish (Espanol, Castellano, Castilian)",2,,,,,,
2025,71,Brookline,"Sudanese - See Arabic, Sudanese Spoken",1,,,,,,
2025,71,Brookline,"Taiwanese - See Chinese, Min Nan",1,,,,,,
2025,71,Brookline,"Telugu (Telegu, Andhra, Gentoo, Tailangi, Telangir",1,,,,,,
2025,71,Brookline,Undetermined,1,,,,,,
2025,75,Campton,Gujarati,4,,,,,,
2025,75,Campton,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,93,Chester,Cambodian -  see KHMER,1,,,,,,
2025,93,Chester,Central Khmer,1,,,,,,
2025,93,Chester,English,4,,,,,,
2025,93,Chester,English Non-US,4,,,,,,
2025,93,Chester,Gujarati,1,,,,,,
2025,93,Chester,Khmer (Cambodian),1,,,,,,
2025,93,Chester,Portuguese (Português),1,,,,,,
2025,93,Chester,"Spanish (Espanol, Castellano, Castilian)",5,,,,,,
2025,95,Chesterfield,Akposso - See French,2,,,,,,
2025,95,Chesterfield,French,2,,,,,,
2025,95,Chesterfield,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,101,Claremont,Afrikaans,2,,,,,,
2025,101,Claremont,Portuguese (Português),5,,,,,,
2025,101,Claremont,South African - See Afrikaans,2,,,,,,
2025,101,Claremont,"Spanish (Espanol, Castellano, Castilian)",18,,,,,,
2025,101,Claremont,Ukrainian,1,,,,,,
2025,101,Claremont,"Vietnamese (Kinh, Gin, Jing, Ching, Viet, Annamese",1,,,,,,
2025,111,Concord,"Afghan Persian, Dari",4,,,,,,
2025,111,Concord,Afghani - See Pashto,1,,,,,,
2025,111,Concord,Akposso - See French,6,,,,,,
2025,111,Concord,Albanian,2,,,,,,
2025,111,Concord,Arabic (Macrolanguage - contains 30 individual lan,12,,,,,,
2025,111,Concord,Bantu (Collection of Languages),1,,,,,,
2025,111,Concord,Bengali,1,,,,,,
2025,111,Concord,Chinese,4,,,,,,
2025,111,Concord,Chinese: Gan,4,,,,,,
2025,111,Concord,Chinese: Hakka,4,,,,,,
2025,111,Concord,Chinese: Mandarin,4,,,,,,
2025,111,Concord,"Chinese: Min Bei (Northern Min, Min Pei)",4,,,,,,
2025,111,Concord,Chinese: Min Dong (Area from Fu'an in northeastern,4,,,,,,
2025,111,Concord,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",4,,,,,,
2025,111,Concord,Chinese: Wu,4,,,,,,
2025,111,Concord,Chinese: Xiang (Hunan),4,,,,,,
2025,111,Concord,Chinese: Yue (Cantonese),4,,,,,,
2025,111,Concord,Chizigula - See Bantu,1,,,,,,
2025,111,Concord,Creole,1,,,,,,
2025,111,Concord,Creoles and pidgins,1,,,,,,
2025,111,Concord,French,6,,,,,,
2025,111,Concord,"Fugianese - See Chinese, Min Dong",4,,,,,,
2025,111,Concord,Ga,1,,,,,,
2025,111,Concord,German,1,,,,,,
2025,111,Concord,Gujarati,1,,,,,,
2025,111,Concord,Hindi,3,,,,,,
2025,111,Concord,Kenyan - See Swahili,45,,,,,,
2025,111,Concord,Kinyarwanda,33,,,,,,
2025,111,Concord,Kinyarwanda - see Rwanda,33,,,,,,
2025,111,Concord,Kiswahili - See Swahili,45,,,,,,
2025,111,Concord,Lebanese - See Arabic; North Levantine Spoken,12,,,,,,
2025,111,Concord,Lingala (Ngala),2,,,,,,
2025,111,Concord,Mandarin - see Chinese; Mandarin,4,,,,,,
2025,111,Concord,Mandingo (Macrolanguage - contains 7 individual la,5,,,,,,
2025,111,Concord,"Mushunguli (Mushungulu, Kimushungulu)",1,,,,,,
2025,111,Concord,Ndebele,1,,,,,,
2025,111,Concord,Nepalese - See Nepali,41,,,,,,
2025,111,Concord,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",41,,,,,,
2025,111,Concord,Pakistani - See Panjabi,1,,,,,,
2025,111,Concord,Pashto/Pushto - Microlanguage - contains 3 individ,1,,,,,,
2025,111,Concord,Persian (Macrolanguage)  - See Farsi Eastern,6,,,,,,
2025,111,Concord,Portuguese (Português),6,,,,,,
2025,111,Concord,Russian (Russki),3,,,,,,
2025,111,Concord,"Rwanda (Ruanda, Kinyarwanda, Ikinyarwanda, Orunyar",33,,,,,,
2025,111,Concord,"Spanish (Espanol, Castellano, Castilian)",15,,,,,,
2025,111,Concord,"Sudanese - See Arabic, Sudanese Spoken",12,,,,,,
2025,111,Concord,"Swahili (Kiswahili, Kisuaheli, Suahili)",45,,,,,,
2025,111,Concord,"Taiwanese - See Chinese, Min Nan",4,,,,,,
2025,111,Concord,Tanzania - See Swahili,45,,,,,,
2025,111,Concord,"Telugu (Telegu, Andhra, Gentoo, Tailangi, Telangir",1,,,,,,
2025,111,Concord,Ukrainian,2,,,,,,
2025,111,Concord,Urdu,1,,,,,,
2025,112,Contoocook Valley,Cambodian -  see KHMER,2,,,,,,
2025,112,Contoocook Valley,Central Khmer,2,,,,,,
2025,112,Contoocook Valley,Chinese,2,,,,,,
2025,112,Contoocook Valley,Chinese: Gan,2,,,,,,
2025,112,Contoocook Valley,Chinese: Hakka,2,,,,,,
2025,112,Contoocook Valley,Chinese: Mandarin,2,,,,,,
2025,112,Contoocook Valley,"Chinese: Min Bei (Northern Min, Min Pei)",2,,,,,,
2025,112,Contoocook Valley,Chinese: Min Dong (Area from Fu'an in northeastern,2,,,,,,
2025,112,Contoocook Valley,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",2,,,,,,
2025,112,Contoocook Valley,Chinese: Wu,2,,,,,,
2025,112,Contoocook Valley,Chinese: Xiang (Hunan),2,,,,,,
2025,112,Contoocook Valley,Chinese: Yue (Cantonese),2,,,,,,
2025,112,Contoocook Valley,"Fugianese - See Chinese, Min Dong",2,,,,,,
2025,112,Contoocook Valley,Khmer (Cambodian),2,,,,,,
2025,112,Contoocook Valley,Mandarin - see Chinese; Mandarin,2,,,,,,
2025,112,Contoocook Valley,Portuguese (Português),3,,,,,,
2025,112,Contoocook Valley,"Spanish (Espanol, Castellano, Castilian)",3,,,,,,
2025,112,Contoocook Valley,"Taiwanese - See Chinese, Min Nan",2,,,,,,
2025,113,Conway,Gujarati,1,,,,,,
2025,113,Conway,Hindi,2,,,,,,
2025,113,Conway,Portuguese (Português),2,,,,,,
2025,113,Conway,"Spanish (Espanol, Castellano, Castilian)",9,,,,,,
2025,113,Conway,Ukrainian,1,,,,,,
2025,113,Conway,"Vietnamese (Kinh, Gin, Jing, Ching, Viet, Annamese",3,,,,,,
2025,131,Derry Cooperative,Afghani - See Pashto,1,,,,,,
2025,131,Derry Cooperative,Akposso - See French,3,,,,,,
2025,131,Derry Cooperative,Arabic (Macrolanguage - contains 30 individual lan,4,,,,,,
2025,131,Derry Cooperative,Bosnian,1,,,,,,
2025,131,Derry Cooperative,Cambodian -  see KHMER,1,,,,,,
2025,131,Derry Cooperative,Central Khmer,1,,,,,,
2025,131,Derry Cooperative,Chichewa; Chewa; Nyanja,1,,,,,,
2025,131,Derry Cooperative,Chinese,1,,,,,,
2025,131,Derry Cooperative,Chinese: Gan,1,,,,,,
2025,131,Derry Cooperative,Chinese: Hakka,1,,,,,,
2025,131,Derry Cooperative,Chinese: Mandarin,1,,,,,,
2025,131,Derry Cooperative,"Chinese: Min Bei (Northern Min, Min Pei)",1,,,,,,
2025,131,Derry Cooperative,Chinese: Min Dong (Area from Fu'an in northeastern,1,,,,,,
2025,131,Derry Cooperative,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",1,,,,,,
2025,131,Derry Cooperative,Chinese: Wu,1,,,,,,
2025,131,Derry Cooperative,Chinese: Xiang (Hunan),1,,,,,,
2025,131,Derry Cooperative,Chinese: Yue (Cantonese),1,,,,,,
2025,131,Derry Cooperative,French,3,,,,,,
2025,131,Derry Cooperative,"Fugianese - See Chinese, Min Dong",1,,,,,,
2025,131,Derry Cooperative,Gujarati,3,,,,,,
2025,131,Derry Cooperative,Haitian - See Haitian Creole French,1,,,,,,
2025,131,Derry Cooperative,Haitian Creole French (Kreyol; Aiysyen),1,,,,,,
2025,131,Derry Cooperative,Kenyan - See Swahili,1,,,,,,
2025,131,Derry Cooperative,Khmer (Cambodian),1,,,,,,
2025,131,Derry Cooperative,Kiswahili - See Swahili,1,,,,,,
2025,131,Derry Cooperative,Latvian ,1,,,,,,
2025,131,Derry Cooperative,Lebanese - See Arabic; North Levantine Spoken,4,,,,,,
2025,131,Derry Cooperative,Mandarin - see Chinese; Mandarin,1,,,,,,
2025,131,Derry Cooperative,Nepalese - See Nepali,1,,,,,,
2025,131,Derry Cooperative,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",1,,,,,,
2025,131,Derry Cooperative,"Nyanja (Chinyanja, Chewa)",1,,,,,,
2025,131,Derry Cooperative,Pakistani - See Panjabi,1,,,,,,
2025,131,Derry Cooperative,Pashto/Pushto - Microlanguage - contains 3 individ,1,,,,,,
2025,131,Derry Cooperative,Portuguese (Português),3,,,,,,
2025,131,Derry Cooperative,"Romanian (Rumanian, Moldavian, Daco-Rumanian)",1,,,,,,
2025,131,Derry Cooperative,Romanian; Moldavian; Moldovan,1,,,,,,
2025,131,Derry Cooperative,"Spanish (Espanol, Castellano, Castilian)",14,,,,,,
2025,131,Derry Cooperative,"Sudanese - See Arabic, Sudanese Spoken",4,,,,,,
2025,131,Derry Cooperative,"Swahili (Kiswahili, Kisuaheli, Suahili)",1,,,,,,
2025,131,Derry Cooperative,"Taiwanese - See Chinese, Min Nan",1,,,,,,
2025,131,Derry Cooperative,"Tamil (Tamalsan, Tambul, Tamili, Tamal, Damulian)",2,,,,,,
2025,131,Derry Cooperative,Tanzania - See Swahili,1,,,,,,
2025,131,Derry Cooperative,"Thai (Central Tai, Standard Thai, Thaiklang, Siame",1,,,,,,
2025,131,Derry Cooperative,Urdu,1,,,,,,
2025,141,Dover,Akposso - See French,3,,,,,,
2025,141,Dover,Arabic (Macrolanguage - contains 30 individual lan,2,,,,,,
2025,141,Dover,Austronesian languages,1,,,,,,
2025,141,Dover,"Bisaya, Sabah (Basaya, Besaya, Bisaia, Bisayah, Ji",1,,,,,,
2025,141,Dover,Cambodian -  see KHMER,1,,,,,,
2025,141,Dover,Central Khmer,1,,,,,,
2025,141,Dover,Chinese,2,,,,,,
2025,141,Dover,Chinese: Gan,2,,,,,,
2025,141,Dover,Chinese: Hakka,2,,,,,,
2025,141,Dover,Chinese: Mandarin,2,,,,,,
2025,141,Dover,"Chinese: Min Bei (Northern Min, Min Pei)",2,,,,,,
2025,141,Dover,Chinese: Min Dong (Area from Fu'an in northeastern,2,,,,,,
2025,141,Dover,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",2,,,,,,
2025,141,Dover,Chinese: Wu,2,,,,,,
2025,141,Dover,Chinese: Xiang (Hunan),2,,,,,,
2025,141,Dover,Chinese: Yue (Cantonese),2,,,,,,
2025,141,Dover,Filipino (Pilipino),1,,,,,,
2025,141,Dover,French,3,,,,,,
2025,141,Dover,"Fugianese - See Chinese, Min Dong",2,,,,,,
2025,141,Dover,Gujarati,6,,,,,,
2025,141,Dover,Haitian - See Haitian Creole French,2,,,,,,
2025,141,Dover,Haitian Creole French (Kreyol; Aiysyen),2,,,,,,
2025,141,Dover,Hindi,3,,,,,,
2025,141,Dover,Indonesian (Bahasa Indonesian),23,,,,,,
2025,141,Dover,Kenyan - See Swahili,1,,,,,,
2025,141,Dover,Khmer (Cambodian),1,,,,,,
2025,141,Dover,Kiswahili - See Swahili,1,,,,,,
2025,141,Dover,Lao (Laotian Tai; Laotian; Phou Lao; Eastern Thai,2,,,,,,
2025,141,Dover,Lebanese - See Arabic; North Levantine Spoken,2,,,,,,
2025,141,Dover,Mandarin - see Chinese; Mandarin,2,,,,,,
2025,141,Dover,Nepalese - See Nepali,1,,,,,,
2025,141,Dover,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",1,,,,,,
2025,141,Dover,Pakistani - See Panjabi,1,,,,,,
2025,141,Dover,Pamjarbi - See Panjabi,1,,,,,,
2025,141,Dover,"Panjabi, Eastern (Punjabi, Gurmukhi, Gurumukhi)",1,,,,,,
2025,141,Dover,"Panjabi, Mirpur (Mirpuri)",1,,,,,,
2025,141,Dover,"Panjabi, Western (Western Punjabi, Lahnda, Lahanda",1,,,,,,
2025,141,Dover,Portuguese (Português),20,,,,,,
2025,141,Dover,Punjabi - See Panjabi,1,,,,,,
2025,141,Dover,"Spanish (Espanol, Castellano, Castilian)",28,,,,,,
2025,141,Dover,"Sudanese - See Arabic, Sudanese Spoken",2,,,,,,
2025,141,Dover,"Swahili (Kiswahili, Kisuaheli, Suahili)",1,,,,,,
2025,141,Dover,"Taiwanese - See Chinese, Min Nan",2,,,,,,
2025,141,Dover,"Tamil (Tamalsan, Tambul, Tamili, Tamal, Damulian)",9,,,,,,
2025,141,Dover,Tanzania - See Swahili,1,,,,,,
2025,141,Dover,"Telugu (Telegu, Andhra, Gentoo, Tailangi, Telangir",5,,,,,,
2025,141,Dover,Urdu,1,,,,,,
2025,141,Dover,"Vietnamese (Kinh, Gin, Jing, Ching, Viet, Annamese",18,,,,,,
2025,142,Dresden,Chinese,7,,,,,,
2025,142,Dresden,Chinese: Gan,7,,,,,,
2025,142,Dresden,Chinese: Hakka,7,,,,,,
2025,142,Dresden,Chinese: Mandarin,7,,,,,,
2025,142,Dresden,"Chinese: Min Bei (Northern Min, Min Pei)",7,,,,,,
2025,142,Dresden,Chinese: Min Dong (Area from Fu'an in northeastern,7,,,,,,
2025,142,Dresden,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",7,,,,,,
2025,142,Dresden,Chinese: Wu,7,,,,,,
2025,142,Dresden,Chinese: Xiang (Hunan),7,,,,,,
2025,142,Dresden,Chinese: Yue (Cantonese),7,,,,,,
2025,142,Dresden,Danish,1,,,,,,
2025,142,Dresden,"Fugianese - See Chinese, Min Dong",7,,,,,,
2025,142,Dresden,Mandarin - see Chinese; Mandarin,7,,,,,,
2025,142,Dresden,Marathi (Maharashtra; Maharathi; Malhatee; Marthi,1,,,,,,
2025,142,Dresden,Nepalese - See Nepali,1,,,,,,
2025,142,Dresden,"Nepali (Nepalese, Gorkhali, Gurkhali, Khaskura, Pa",1,,,,,,
2025,142,Dresden,Portuguese (Português),1,,,,,,
2025,142,Dresden,Russian (Russki),2,,,,,,
2025,142,Dresden,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,142,Dresden,"Taiwanese - See Chinese, Min Nan",7,,,,,,
2025,142,Dresden,Ukrainian,1,,,,,,
2025,165,Epping,Afghani - See Pashto,2,,,,,,
2025,165,Epping,Chinese,2,,,,,,
2025,165,Epping,Chinese: Gan,2,,,,,,
2025,165,Epping,Chinese: Hakka,2,,,,,,
2025,165,Epping,Chinese: Mandarin,2,,,,,,
2025,165,Epping,"Chinese: Min Bei (Northern Min, Min Pei)",2,,,,,,
2025,165,Epping,Chinese: Min Dong (Area from Fu'an in northeastern,2,,,,,,
2025,165,Epping,"Chinese: Min Nan (Southern Min, Minnan), Taiwanese",2,,,,,,
2025,165,Epping,Chinese: Wu,2,,,,,,
2025,165,Epping,Chinese: Xiang (Hunan),2,,,,,,
2025,165,Epping,Chinese: Yue (Cantonese),2,,,,,,
2025,165,Epping,"Fugianese - See Chinese, Min Dong",2,,,,,,
2025,165,Epping,Indonesian (Bahasa Indonesian),1,,,,,,
2025,165,Epping,Mandarin - see Chinese; Mandarin,2,,,,,,
2025,165,Epping,Pashto/Pushto - Microlanguage - contains 3 individ,2,,,,,,
2025,165,Epping,"Spanish (Espanol, Castellano, Castilian)",2,,,,,,
2025,165,Epping,"Taiwanese - See Chinese, Min Nan",2,,,,,,
2025,165,Epping,Ukrainian,1,,,,,,
2025,167,Epsom,Afrikaans,1,,,,,,
2025,167,Epsom,South African - See Afrikaans,1,,,,,,
2025,172,Exeter Region Cooperative,Arabic (Macrolanguage - contains 30 individual lan,1,,,,,,
2025,172,Exeter Region Cooperative,Gujarati,1,,,,,,
2025,172,Exeter Region Cooperative,Hebrew,3,,,,,,
2025,172,Exeter Region Cooperative,Indonesian (Bahasa Indonesian),1,,,,,,
2025,172,Exeter Region Cooperative,Lebanese - See Arabic; North Levantine Spoken,1,,,,,,
2025,172,Exeter Region Cooperative,Portuguese (Português),1,,,,,,
2025,172,Exeter Region Cooperative,"Spanish (Espanol, Castellano, Castilian)",1,,,,,,
2025,172,Exeter Region Cooperative,"Sudanese - See Arabic, Sudanese Spoken",1,,,,,,
2025,172,Exeter Region Cooperative,Ukrainian,1,,,,,,
2025,173,Exeter,Arabic (Macrolanguage - contains 30 individual lan,2,,,,,,
2025,173,Exeter,Assamese,1,,,,,,
2025,173,Exeter,Bulgarian,2,,,,,,
2025,173,Exeter,Chinese,2,,,,,,
2025,173,Exeter,Chinese: Gan,2,,,,,,
2025,173,Exeter,Chinese: Hakka,2,,,,,,
2025,173,Exeter,Chinese: Mandarin,2,,,,,,
2025,173,Exeter,"Chinese: Min Bei (Northern Min, Min Pei)",2,,,,,,
2025,173,Exeter,Chinese: Min Dong (Area from Fu'an in northeastern,2,,,,,,
